step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
373,PAYMENT,19317.53,C1642767119,932.0,0.0,M1365510305,0.0,0.0,0,0
36,CASH_OUT,174694.87,C1466966111,40925.0,0.0,C548893907,311391.09,486085.96,0,0
135,PAYMENT,32864.47,C1885673639,21471.0,0.0,M1402651659,0.0,0.0,0,0
299,PAYMENT,12282.27,C1974002458,215299.41,203017.13,M564771923,0.0,0.0,0,0
258,PAYMENT,21839.53,C1124990136,13493.0,0.0,M645773108,0.0,0.0,0,0
42,CASH_OUT,70820.87,C1341485228,70231.0,0.0,C2080838791,2107654.69,2326943.35,0,0
202,CASH_IN,182372.91,C633924286,31866.0,214238.91,C108939840,29829.04,0.0,0,0
324,CASH_OUT,162774.85,C1825571895,0.0,0.0,C1473985025,803808.93,966583.78,0,0
234,CASH_OUT,331581.02,C319538826,0.0,0.0,C594572724,4159771.71,4491352.74,0,0
228,PAYMENT,3905.94,C1140227817,11441.0,7535.06,M448473093,0.0,0.0,0,0
212,PAYMENT,858.1,C1255236760,6076.0,5217.9,M1436880581,0.0,0.0,0,0
287,CASH_OUT,636877.13,C439298550,0.0,0.0,C1742312978,4817143.29,5454020.42,0,0
162,CASH_OUT,45744.06,C56618462,489.0,0.0,C1613371285,1128066.7,1173810.75,0,0
136,PAYMENT,377.98,C336646253,0.0,0.0,M1630519363,0.0,0.0,0,0
395,PAYMENT,5251.94,C1324463702,158779.0,153527.06,M315330038,0.0,0.0,0,0
236,CASH_OUT,25859.88,C1226273746,30489.0,4629.12,C169422353,0.0,25859.88,0,0
236,TRANSFER,469425.71,C1165704926,0.0,0.0,C583292932,3514196.56,3983622.27,0,0
94,CASH_IN,535114.54,C1675574781,1671105.15,2206219.69,C690894711,1700072.23,1164957.69,0,0
211,PAYMENT,37328.2,C1764658594,0.0,0.0,M322453650,0.0,0.0,0,0
236,PAYMENT,6749.54,C946751272,84258.0,77508.46,M1658062741,0.0,0.0,0,0
203,CASH_OUT,24346.94,C2013992252,0.0,0.0,C1196351807,281857.85,306204.8,0,0
180,PAYMENT,20980.95,C499051687,232.0,0.0,M1964765965,0.0,0.0,0,0
403,PAYMENT,17080.78,C1684186421,0.0,0.0,M274039442,0.0,0.0,0,0
550,TRANSFER,312373.76,C1837376093,0.0,0.0,C129225347,1605795.38,1918169.14,0,0
16,TRANSFER,1614394.45,C1012582482,0.0,0.0,C1021853943,6401280.96,8015675.4,0,0
133,CASH_OUT,305001.46,C1444177164,21062.0,0.0,C1080959237,0.0,305001.46,0,0
16,CASH_OUT,324912.46,C425862415,0.0,0.0,C1994700256,4133547.59,4458460.05,0,0
133,CASH_OUT,113042.42,C1430460314,0.0,0.0,C1545092460,1352534.12,1465576.55,0,0
22,PAYMENT,19181.33,C129136414,52975.62,33794.29,M1887635385,0.0,0.0,0,0
119,PAYMENT,9296.32,C217333027,72499.0,63202.68,M94933310,0.0,0.0,0,0
250,CASH_OUT,387420.97,C1115372378,61353.0,0.0,C81500325,705066.16,1092487.13,0,0
202,CASH_IN,310966.39,C1234454590,2219740.53,2530706.91,C992659309,599629.46,288663.08,0,0
596,PAYMENT,1683.65,C747634599,122.0,0.0,M2042514821,0.0,0.0,0,0
250,PAYMENT,41472.9,C66963134,0.0,0.0,M1682018416,0.0,0.0,0,0
17,CASH_OUT,41187.08,C1471371176,0.0,0.0,C1840184967,0.0,41187.08,0,0
450,TRANSFER,10000000.0,C524119157,19228514.1,9228514.1,C1979637041,0.0,0.0,1,0
238,PAYMENT,18057.86,C1744678179,19908.31,1850.45,M148420078,0.0,0.0,0,0
370,CASH_OUT,36806.14,C1839878757,0.0,0.0,C1007135217,1849222.36,1886028.5,0,0
383,PAYMENT,932.82,C1459628821,19030.0,18097.18,M455086391,0.0,0.0,0,0
493,PAYMENT,25460.43,C619521666,29776.0,4315.57,M1637783590,0.0,0.0,0,0
165,PAYMENT,15290.31,C382166605,0.0,0.0,M426742825,0.0,0.0,0,0
395,CASH_OUT,99237.87,C159166529,0.0,0.0,C2034339156,110228.88,209466.75,0,0
203,PAYMENT,8449.43,C1085329562,0.0,0.0,M510160881,0.0,0.0,0,0
235,CASH_OUT,84709.85,C1545463754,62572.18,0.0,C622870452,2848932.61,2933642.46,0,0
397,CASH_OUT,398490.64,C194986493,0.0,0.0,C1676915935,7207314.42,7605805.06,0,0
8,CASH_OUT,117169.79,C1209691293,0.0,0.0,C40075281,6502416.42,7088323.13,0,0
351,CASH_OUT,331497.65,C1264278046,0.0,0.0,C706996780,433317.12,971300.15,0,0
187,PAYMENT,5541.59,C157010362,253637.62,248096.02,M1196984191,0.0,0.0,0,0
299,PAYMENT,11968.21,C1027216615,163513.47,151545.26,M1367544318,0.0,0.0,0,0
382,CASH_IN,304960.35,C1605012142,29069793.52,29374753.87,C220253377,609160.34,304199.99,0,0
375,TRANSFER,301829.23,C1993638369,0.0,0.0,C751506534,876162.88,1177992.11,0,0
160,CASH_OUT,309614.18,C771900292,0.0,0.0,C413549068,1073524.82,1383138.99,0,0
328,PAYMENT,24723.95,C559718696,0.0,0.0,M1012843604,0.0,0.0,0,0
544,CASH_OUT,334124.86,C1310278283,29743.0,0.0,C1426046454,0.0,334124.86,0,0
514,CASH_IN,150856.56,C157095615,794.0,151650.56,C751645906,0.0,0.0,0,0
252,PAYMENT,7252.65,C725965711,0.0,0.0,M1689834383,0.0,0.0,0,0
235,TRANSFER,189956.1,C322160669,10711.0,0.0,C1197396583,0.0,189956.1,0,0
158,CASH_IN,235923.86,C1726653191,45858.21,281782.08,C2109710461,406642.37,170718.51,0,0
257,CASH_IN,254985.61,C886554830,8703236.04,8958221.65,C2119441360,1158770.06,903784.45,0,0
281,PAYMENT,2338.71,C1618540705,0.0,0.0,M409070322,0.0,0.0,0,0
34,PAYMENT,10270.56,C1071413590,0.0,0.0,M517434676,0.0,0.0,0,0
34,CASH_OUT,212688.47,C1848805581,1527.0,0.0,C915956335,0.0,97789.33,0,0
709,CASH_OUT,242296.17,C657317205,242296.17,0.0,C144113427,0.0,242296.17,1,0
44,CASH_IN,142245.24,C1912503873,2678.0,144923.24,C664324421,1334327.93,1192082.69,0,0
18,PAYMENT,21818.12,C1908563230,0.0,0.0,M1586406948,0.0,0.0,0,0
276,CASH_IN,296670.47,C389860590,4583140.44,4879810.91,C957786748,13232600.11,12935929.64,0,0
374,CASH_OUT,371573.34,C134629102,257936.0,0.0,C1656741020,0.0,371573.34,0,0
281,CASH_IN,419947.24,C523365902,2444274.55,2864221.79,C1741103781,1709636.7,1289689.46,0,0
17,PAYMENT,3887.23,C1798326039,0.0,0.0,M1585945322,0.0,0.0,0,0
202,PAYMENT,16421.62,C1297894060,9044.0,0.0,M1264429353,0.0,0.0,0,0
256,CASH_IN,181694.67,C635527182,9078.0,190772.67,C1672021385,27138.99,0.0,0,0
229,CASH_IN,219170.63,C167072902,7768.0,226938.63,C1398670927,0.0,0.0,0,0
240,PAYMENT,4418.2,C1247766332,84463.0,80044.8,M1060768565,0.0,0.0,0,0
40,PAYMENT,1394.34,C938652225,0.0,0.0,M355669264,0.0,0.0,0,0
283,TRANSFER,159581.28,C1542662229,0.0,0.0,C808602263,328236.64,487817.92,0,0
187,CASH_OUT,124236.53,C944310596,19935.0,0.0,C517585960,0.0,124236.53,0,0
396,TRANSFER,656414.51,C288611670,346078.87,0.0,C2059469802,1093529.62,1749944.13,0,0
42,PAYMENT,4103.19,C439433288,0.0,0.0,M888933668,0.0,0.0,0,0
400,CASH_IN,133594.36,C1768000351,10076703.52,10210297.88,C1877626139,188057.13,54462.77,0,0
323,CASH_OUT,87654.25,C1090175876,334741.62,247087.37,C1725979001,924511.2,1012165.45,0,0
371,CASH_OUT,37806.47,C832350784,0.0,0.0,C169702933,91609.22,129415.69,0,0
159,CASH_OUT,206462.96,C443654062,116429.0,0.0,C1607869953,0.0,206462.96,0,0
165,CASH_IN,332143.79,C1608113324,3288979.62,3621123.41,C1604629409,1183824.9,851681.12,0,0
241,TRANSFER,3124238.51,C1462570234,0.0,0.0,C1233454027,6616561.08,9740799.59,0,0
134,TRANSFER,1221473.97,C1670584838,0.0,0.0,C708161836,3115606.15,4862753.59,0,0
205,CASH_IN,159448.19,C369387569,7403174.91,7562623.1,C69968364,1671386.02,1511937.83,0,0
41,CASH_IN,218120.47,C1941919322,77540.0,295660.47,C1285831305,649746.37,431625.9,0,0
347,TRANSFER,2805862.49,C1919782851,0.0,0.0,C1828346,11345485.42,14151347.91,0,0
87,TRANSFER,115461.48,C1864352304,115461.48,0.0,C238575749,0.0,0.0,1,0
183,CASH_IN,234783.56,C1072213119,12409.0,247192.56,C1472985672,1850585.55,1615801.99,0,0
187,PAYMENT,2300.06,C1563963083,20483.0,18182.94,M70769724,0.0,0.0,0,0
161,CASH_OUT,159187.21,C1525066212,21165.0,0.0,C1315912968,2041688.15,2200875.36,0,0
356,CASH_OUT,352020.66,C1164886366,5702.0,0.0,C184410880,741192.77,1093213.43,0,0
256,CASH_IN,242913.27,C473488728,21322.0,264235.27,C489655994,0.0,0.0,0,0
275,CASH_OUT,85014.1,C13172883,92192.0,7177.9,C1128773018,363774.78,448788.89,0,0
695,TRANSFER,286835.21,C1993331914,286835.21,0.0,C653164829,0.0,0.0,1,0
14,CASH_IN,74934.78,C1427111646,8914114.91,8989049.69,C1149213193,728990.26,894460.9,0,0
37,CASH_OUT,32296.44,C708744710,0.0,0.0,C1254146965,84984.66,117281.1,0,0
324,PAYMENT,14349.61,C1094757794,0.0,0.0,M2085031437,0.0,0.0,0,0
333,CASH_OUT,46278.31,C489679048,0.0,0.0,C1926625466,4176923.99,4223202.3,0,0
684,CASH_OUT,12832.98,C358560913,9051.0,0.0,C695985579,2669675.86,2682508.84,0,0
213,PAYMENT,861.64,C1627551612,12142.0,11280.36,M2040141436,0.0,0.0,0,0
136,PAYMENT,6193.87,C651091476,0.0,0.0,M570296865,0.0,0.0,0,0
300,PAYMENT,19895.01,C453732524,12713.0,0.0,M1646040797,0.0,0.0,0,0
286,PAYMENT,11647.22,C1401290817,0.0,0.0,M168113247,0.0,0.0,0,0
334,TRANSFER,2877946.61,C308007825,0.0,0.0,C211888649,5297716.35,8175662.95,0,0
152,TRANSFER,102945.99,C488688199,102945.99,0.0,C1626596200,0.0,0.0,1,0
140,PAYMENT,5489.61,C1003063797,61430.0,55940.39,M537746866,0.0,0.0,0,0
205,CASH_OUT,6442.93,C80685681,0.0,0.0,C121024798,265332.32,271775.25,0,0
8,PAYMENT,16693.07,C772345783,10200.0,0.0,M2111683444,0.0,0.0,0,0
286,CASH_OUT,149117.77,C634439523,0.0,0.0,C502407375,175288.53,324406.3,0,0
399,CASH_IN,110034.78,C660277148,347597.26,457632.04,C1334774296,167152.79,57118.02,0,0
378,PAYMENT,13131.87,C1488683294,0.0,0.0,M741183664,0.0,0.0,0,0
184,CASH_IN,62147.51,C1799555331,198402.0,260549.51,C1410964503,256009.97,193862.45,0,0
346,PAYMENT,21924.25,C895497726,0.0,0.0,M1480409562,0.0,0.0,0,0
334,PAYMENT,17314.29,C792823926,6960.0,0.0,M294565516,0.0,0.0,0,0
398,CASH_IN,119311.99,C717358413,7416104.6,7535416.59,C727130924,330483.05,211171.06,0,0
612,TRANSFER,49423.31,C770927537,49423.31,0.0,C1726957418,0.0,0.0,1,0
382,CASH_OUT,161960.79,C891703807,17703.0,0.0,C1318204365,926357.98,1088318.77,0,0
236,CASH_OUT,83774.38,C486660684,19914.0,0.0,C1043323785,0.0,83774.38,0,0
333,CASH_IN,116481.5,C683523786,1265177.32,1381658.82,C75004715,1428221.68,1311740.18,0,0
476,CASH_OUT,115483.39,C1300382992,0.0,0.0,C1199777886,15304122.69,15419606.08,0,0
9,CASH_IN,195471.75,C1210477366,6883312.65,7078784.4,C1734719138,2130936.68,2874894.2,0,0
185,CASH_OUT,255447.96,C1225956631,25334.0,0.0,C1647785436,431494.49,686942.45,0,0
381,TRANSFER,102256.57,C525941534,102256.57,0.0,C521981840,0.0,0.0,1,0
96,PAYMENT,4150.86,C1700560939,258008.0,253857.14,M1201784665,0.0,0.0,0,0
204,CASH_IN,215795.31,C1359863724,6616.0,222411.31,C1058139070,41145.53,0.0,0,0
38,CASH_OUT,248208.73,C65088417,0.0,0.0,C811555732,989644.65,1237853.38,0,0
161,CASH_OUT,404258.68,C1622559284,286.0,0.0,C253718157,419643.65,823902.34,0,0
451,CASH_OUT,152933.27,C347403887,0.0,0.0,C1035458677,11156293.53,11309226.8,0,0
36,CASH_IN,271622.76,C871814032,124201.0,395823.76,C648735090,149948.26,0.0,0,0
370,TRANSFER,2211708.21,C569997319,0.0,0.0,C1112306714,33677995.98,35889704.2,0,0
15,CASH_OUT,49078.79,C1932257509,0.0,0.0,C2038994826,2529380.91,2578459.7,0,0
260,PAYMENT,16113.86,C1286711621,18995.0,2881.14,M2127887659,0.0,0.0,0,0
203,CASH_IN,290668.99,C204215591,154656.98,445325.97,C1716535505,2527840.36,2237171.37,0,0
381,CASH_IN,93731.6,C824774135,4615395.85,4709127.45,C763126656,24921498.5,24827766.91,0,0
36,TRANSFER,293107.68,C291581033,31204.0,0.0,C1805708874,7443802.53,7736910.21,0,0
133,PAYMENT,29175.35,C1687143541,40169.0,10993.65,M95427430,0.0,0.0,0,0
186,CASH_OUT,124563.15,C674772056,0.0,0.0,C1197527084,349326.24,473889.4,0,0
234,CASH_OUT,434009.17,C2080253131,0.0,0.0,C1726827173,1683405.19,2117414.36,0,0
546,PAYMENT,7467.31,C633927010,0.0,0.0,M1525948361,0.0,0.0,0,0
259,CASH_OUT,352495.42,C1993606237,0.0,0.0,C36139136,3389461.11,3790662.62,0,0
331,PAYMENT,28369.74,C1078781426,9076.0,0.0,M1401367895,0.0,0.0,0,0
401,CASH_OUT,118863.93,C1523434016,0.0,0.0,C695235200,140889.72,259753.65,0,0
278,PAYMENT,7845.11,C552578541,30692.0,22846.89,M1499286731,0.0,0.0,0,0
397,CASH_OUT,84893.58,C377667734,32464.14,0.0,C1441063301,193514.22,278407.8,0,0
190,CASH_IN,116074.7,C1363937156,12980038.32,13096113.02,C728801317,280736.65,164661.94,0,0
39,CASH_OUT,398645.68,C421977911,5023.0,0.0,C2095667553,569264.44,967910.12,0,0
240,PAYMENT,7773.01,C1856074748,314974.0,307200.99,M1860582098,0.0,0.0,0,0
377,CASH_OUT,16342.22,C165518587,0.0,0.0,C793524474,1321763.52,1338105.75,0,0
278,PAYMENT,1075.51,C1228714738,0.0,0.0,M465859694,0.0,0.0,0,0
34,CASH_IN,190234.05,C120992147,115466.0,305700.05,C1216678484,0.0,2319716.12,0,0
288,PAYMENT,89388.84,C903493464,54925.56,0.0,M26492051,0.0,0.0,0,0
131,CASH_IN,91133.64,C900992394,1381.0,92514.64,C1214678864,0.0,0.0,0,0
8,CASH_OUT,244513.62,C237381274,0.0,0.0,C2137848242,1700687.87,3939899.41,0,0
378,CASH_OUT,125910.25,C2046138123,31268.0,0.0,C253636858,492242.89,618153.14,0,0
377,CASH_IN,121695.48,C1616481166,120182.0,241877.48,C1675603085,4138339.19,4016643.71,0,0
202,CASH_IN,191258.4,C1872313936,17924372.74,18115631.14,C1830967838,1374194.09,1250409.26,0,0
188,PAYMENT,4124.43,C492282785,74451.13,70326.7,M1752075662,0.0,0.0,0,0
136,PAYMENT,8716.01,C1936716443,0.0,0.0,M1368866681,0.0,0.0,0,0
347,CASH_IN,490057.61,C1310801186,45458.0,535515.61,C143764201,0.0,0.0,0,0
599,CASH_OUT,154218.26,C692173924,9876.09,0.0,C635311882,841649.2,995867.46,0,0
354,PAYMENT,7893.37,C1457598442,0.0,0.0,M1001753154,0.0,0.0,0,0
353,CASH_OUT,283725.5,C235221100,0.0,0.0,C1357917993,3298327.67,3582053.18,0,0
182,CASH_IN,310143.68,C516572099,5001527.45,5311671.13,C434428379,3138062.23,2827918.55,0,0
483,CASH_IN,73805.84,C907728986,7469788.39,7543594.23,C1944894800,425152.49,351346.65,0,0
215,TRANSFER,172119.07,C1929676006,0.0,0.0,C1268803478,894050.81,1066169.88,0,0
598,PAYMENT,5001.61,C142333572,0.0,0.0,M198707476,0.0,0.0,0,0
681,TRANSFER,596191.61,C1533811775,151935.0,0.0,C142436576,185598.05,781789.66,0,0
212,PAYMENT,12603.03,C996241813,481.0,0.0,M1768918418,0.0,0.0,0,0
357,CASH_IN,134007.09,C2001322043,21859.0,155866.09,C2070267202,0.0,0.0,0,0
179,CASH_IN,124988.43,C99798197,616912.56,741900.98,C1564565582,585008.07,460019.64,0,0
7,PAYMENT,1155.58,C482031947,21638.0,20482.42,M457951161,0.0,0.0,0,0
426,TRANSFER,335459.85,C653034600,0.0,0.0,C1905507160,847815.49,1183275.34,0,0
225,CASH_OUT,35633.45,C1759658813,11370.0,0.0,C1219144053,661684.92,697318.37,0,0
226,CASH_IN,80631.26,C431017892,9862333.54,9942964.8,C1939281035,139792.84,59161.58,0,0
329,PAYMENT,50515.27,C170743855,0.0,0.0,M1272093376,0.0,0.0,0,0
327,CASH_IN,12135.42,C252130715,2907803.14,2919938.56,C74333626,72864.68,60729.26,0,0
205,TRANSFER,190416.37,C95406244,28765.05,0.0,C1857756363,396439.36,586855.72,0,0
398,CASH_IN,213937.04,C167135182,30184.0,244121.04,C1700128308,75617.95,0.0,0,0
204,CASH_OUT,9407.88,C846033891,7170.0,0.0,C797868708,0.0,9407.88,0,0
308,CASH_OUT,45858.49,C1864525843,0.0,0.0,C913022655,68207.22,114065.72,0,0
182,CASH_IN,94097.41,C293144655,1782404.85,1876502.26,C242938392,1032595.77,938498.36,0,0
231,PAYMENT,13948.57,C999318802,99660.25,85711.68,M744663208,0.0,0.0,0,0
10,CASH_IN,22786.17,C27418457,3288491.36,3311277.54,C1144070975,2501114.96,2364068.61,0,0
370,CASH_OUT,219265.82,C163076334,32640.0,0.0,C1855862735,256137.35,475403.17,0,0
165,CASH_OUT,280288.3,C808607224,30211.0,0.0,C121131187,604286.45,884574.76,0,0
321,PAYMENT,180.04,C51715786,21007.0,20826.96,M321244343,0.0,0.0,0,0
356,PAYMENT,834.62,C1784154332,20508.0,19673.38,M1710537774,0.0,0.0,0,0
11,TRANSFER,999090.45,C1579205413,157409.0,0.0,C1479606876,358239.59,1467280.1,0,0
35,CASH_OUT,347533.04,C142593897,0.0,0.0,C1939717986,1542648.34,1890181.37,0,0
301,CASH_OUT,66681.71,C1450325096,0.0,0.0,C959773772,674388.63,741070.35,0,0
133,CASH_OUT,344096.18,C922975528,1634.0,0.0,C805411186,5262760.83,5606857.01,0,0
180,PAYMENT,7588.0,C88811493,0.0,0.0,M1784032105,0.0,0.0,0,0
400,CASH_OUT,301095.55,C399383830,493.0,0.0,C792313555,266029.12,567124.67,0,0
393,TRANSFER,740676.5,C884315507,0.0,0.0,C1013036991,1784627.52,6874261.17,0,0
231,CASH_IN,118123.82,C255882943,9633219.07,9751342.88,C73413751,147654.16,29530.35,0,0
380,PAYMENT,16050.32,C264265832,24360.73,8310.41,M948002841,0.0,0.0,0,0
375,CASH_OUT,181288.19,C422505570,30602.0,0.0,C1740852435,18695074.95,18876363.14,0,0
21,PAYMENT,6969.0,C377875298,10628.0,3659.0,M880924716,0.0,0.0,0,0
281,CASH_IN,80580.2,C818774214,7034646.25,7115226.44,C895750711,360202.75,279622.56,0,0
143,CASH_OUT,267032.86,C1674176807,180201.0,0.0,C1819657067,577936.22,844969.08,0,0
38,PAYMENT,13119.97,C1502174698,15326.0,2206.03,M1198426298,0.0,0.0,0,0
400,CASH_OUT,59881.62,C1576511361,511678.0,451796.38,C797211008,263887.86,323769.47,0,0
19,CASH_IN,76583.07,C879839384,12424.0,89007.07,C1512364383,802606.63,726023.56,0,0
257,CASH_IN,67685.4,C1343804025,100321.0,168006.4,C536697281,1410680.86,1342995.46,0,0
406,CASH_OUT,9173.06,C527814350,9173.06,0.0,C594518473,0.0,9173.06,1,0
136,CASH_OUT,488146.46,C1156530741,20475.0,0.0,C575981096,0.0,488146.46,0,0
306,PAYMENT,33119.84,C1303736965,37702.0,4582.16,M1069088515,0.0,0.0,0,0
276,PAYMENT,11936.7,C2081936805,0.0,0.0,M741575380,0.0,0.0,0,0
221,CASH_OUT,574588.22,C758390812,574588.22,0.0,C1232692327,0.0,574588.22,1,0
129,CASH_OUT,125331.48,C586688930,0.0,0.0,C1478076452,676505.8,801837.27,0,0
185,TRANSFER,175951.24,C2128132953,0.0,0.0,C623395017,374237.75,550188.99,0,0
308,CASH_OUT,109569.28,C12527511,0.0,0.0,C690536781,1465330.96,1656882.75,0,0
398,PAYMENT,14456.48,C323758275,0.0,0.0,M676084478,0.0,0.0,0,0
209,PAYMENT,10907.11,C2028705027,31038.0,20130.89,M1979830114,0.0,0.0,0,0
181,TRANSFER,253640.11,C80217426,0.0,0.0,C448149752,298822.99,552463.1,0,0
36,CASH_OUT,8718.11,C1774249032,0.0,0.0,C600286160,148557.67,157275.77,0,0
19,PAYMENT,18507.47,C891308373,217047.95,198540.47,M1008778157,0.0,0.0,0,0
380,PAYMENT,5466.03,C1896561078,0.0,0.0,M831854039,0.0,0.0,0,0
18,CASH_OUT,181714.68,C1700200409,31037.0,0.0,C2003348009,0.0,65594.74,0,0
345,CASH_OUT,201118.78,C1997582055,2614.0,0.0,C1482079962,273338.65,474457.43,0,0
180,PAYMENT,16511.42,C1830940627,89.0,0.0,M1544717608,0.0,0.0,0,0
44,CASH_OUT,82206.73,C322646777,398671.93,316465.2,C790798176,2887274.84,2969481.57,0,0
370,PAYMENT,1639.19,C340159531,49684.0,48044.81,M556391698,0.0,0.0,0,0
714,CASH_OUT,221167.84,C75762686,221167.84,0.0,C711384774,180443.7,401611.54,1,0
403,CASH_IN,47750.4,C1701677812,32804207.49,32851957.89,C1377826131,4332416.56,4284666.16,0,0
234,CASH_OUT,85473.01,C441091861,1012.0,0.0,C969572102,0.0,85473.01,0,0
163,CASH_IN,127063.94,C1638129006,10653.0,137716.94,C1822630605,1218509.16,1091445.23,0,0
141,CASH_OUT,95759.56,C340182313,0.0,0.0,C1921705853,3651998.09,3747757.65,0,0
322,CASH_OUT,328853.84,C726481893,107071.0,0.0,C392406110,8675851.08,9004704.92,0,0
35,PAYMENT,17753.28,C1286352628,0.0,0.0,M2081393306,0.0,0.0,0,0
160,PAYMENT,43395.1,C2147423750,1149.0,0.0,M1527805113,0.0,0.0,0,0
285,CASH_OUT,79335.42,C1523093071,105861.0,26525.58,C679154396,3893540.74,3972876.16,0,0
231,PAYMENT,6071.07,C944199573,75028.43,68957.35,M516938403,0.0,0.0,0,0
331,CASH_OUT,309879.17,C767840602,0.0,0.0,C2070718657,332658.75,642537.92,0,0
419,CASH_IN,269827.87,C1936032122,176188.0,446015.87,C570094896,1305775.32,1035947.45,0,0
371,CASH_IN,295952.99,C1806428433,3007047.82,3303000.81,C1900960492,914226.18,618273.19,0,0
234,CASH_IN,118489.94,C1955146427,70164.0,188653.94,C1657141228,0.0,0.0,0,0
306,PAYMENT,7640.01,C1672114335,86564.76,78924.74,M1969335677,0.0,0.0,0,0
136,CASH_IN,321040.55,C698108833,761265.0,1082305.55,C2126173626,0.0,0.0,0,0
353,PAYMENT,4425.8,C643919206,0.0,0.0,M388163040,0.0,0.0,0,0
402,CASH_IN,160587.87,C423233348,59.0,160646.87,C1078121707,0.0,0.0,0,0
183,TRANSFER,132128.47,C85767296,0.0,0.0,C1296756670,533302.94,665431.41,0,0
332,CASH_OUT,231041.18,C1264435185,0.0,0.0,C2058764669,3206920.75,3437961.92,0,0
355,CASH_IN,422018.23,C1274268347,42596.0,464614.23,C1430543710,5966582.95,5895065.75,0,0
41,PAYMENT,9250.05,C355979070,94574.0,85323.95,M790964351,0.0,0.0,0,0
25,PAYMENT,8574.67,C2144827763,1487.0,0.0,M439459830,0.0,0.0,0,0
398,CASH_OUT,362156.31,C1335565972,284.0,0.0,C1064868912,3127212.66,3489368.97,0,0
281,CASH_OUT,274512.84,C996014386,0.0,0.0,C1846495609,1317961.98,1592474.83,0,0
13,PAYMENT,19839.32,C1279375927,0.0,0.0,M878011278,0.0,0.0,0,0
571,CASH_OUT,277405.39,C604799265,0.0,0.0,C1127059610,2331933.06,2609338.45,0,0
350,CASH_IN,94850.27,C1260354292,12450129.17,12544979.44,C1113422293,619730.34,524880.07,0,0
594,PAYMENT,17267.23,C1001127654,0.0,0.0,M469558288,0.0,0.0,0,0
279,TRANSFER,10000000.0,C898870268,10536624.41,536624.41,C1236804041,0.0,0.0,1,0
231,CASH_OUT,36477.37,C1690000328,40083.0,3605.63,C663321634,2023766.66,2060244.03,0,0
354,CASH_OUT,89753.76,C1418404961,5073.0,0.0,C33345468,110803.89,200557.65,0,0
352,CASH_OUT,50900.4,C811875604,0.0,0.0,C1411369981,633671.35,684571.75,0,0
202,PAYMENT,2333.58,C403204072,25295.6,22962.02,M1633418530,0.0,0.0,0,0
124,TRANSFER,1399637.19,C2129900930,1399637.19,0.0,C1804261014,0.0,0.0,1,0
394,CASH_IN,422368.3,C376322280,1733.0,424101.3,C1235810061,858507.15,436138.85,0,0
299,PAYMENT,41461.34,C120128058,0.0,0.0,M2101759687,0.0,0.0,0,0
524,PAYMENT,18973.38,C211202059,141313.0,122339.62,M1521077123,0.0,0.0,0,0
229,CASH_IN,461872.6,C1678688788,1130221.53,1592094.13,C1424034005,1029502.21,567629.62,0,0
657,CASH_OUT,41428.9,C2052119405,41428.9,0.0,C1101469852,25069.03,66497.93,1,0
12,TRANSFER,302621.57,C923620820,0.0,0.0,C1349898263,779050.44,310160.14,0,0
43,TRANSFER,321355.38,C1506920061,709795.57,388440.19,C1466135391,567611.35,888966.73,0,0
153,CASH_OUT,29069.52,C1276066240,34074.0,5004.48,C186543224,0.0,29069.52,0,0
305,PAYMENT,191.74,C399914039,0.0,0.0,M1169754002,0.0,0.0,0,0
692,TRANSFER,595473.57,C1449711665,0.0,0.0,C1129915513,850084.42,1445557.99,0,0
403,CASH_OUT,77806.23,C1972965434,0.0,0.0,C281172991,1307807.7,1385613.93,0,0
236,PAYMENT,2729.03,C2099503502,0.0,0.0,M348166421,0.0,0.0,0,0
155,TRANSFER,51100.55,C2145487508,167378.0,116277.45,C452155981,136560.45,187660.99,0,0
161,CASH_OUT,319646.11,C1121402112,0.0,0.0,C387517585,4418512.97,4738159.08,0,0
232,CASH_IN,72966.69,C1335077542,342.0,73308.69,C134715059,0.0,0.0,0,0
16,CASH_OUT,205533.42,C555479599,9998.0,0.0,C175916229,4854.0,0.0,0,0
377,CASH_IN,202189.18,C914737987,3644267.39,3846456.57,C1129740091,4197692.26,3995503.08,0,0
23,PAYMENT,17129.74,C58811481,0.0,0.0,M2143826539,0.0,0.0,0,0
283,PAYMENT,13478.28,C1213682728,0.0,0.0,M196266042,0.0,0.0,0,0
431,PAYMENT,1731.61,C1787192091,102140.0,100408.39,M64659384,0.0,0.0,0,0
216,CASH_OUT,96533.86,C23749568,707.0,0.0,C1097387861,0.0,96533.86,0,0
210,CASH_IN,32325.29,C1739017984,10583.0,42908.29,C364703228,509143.29,476818.0,0,0
212,PAYMENT,3545.07,C1963796757,198896.35,195351.28,M1527411282,0.0,0.0,0,0
570,CASH_OUT,1351.23,C1041193723,0.0,0.0,C307693780,136273.93,137625.17,0,0
20,CASH_IN,160713.38,C417155290,2748477.62,2909191.0,C2020337583,302200.94,141487.56,0,0
652,TRANSFER,2911505.23,C1683729969,2911505.23,0.0,C557033420,0.0,0.0,1,0
182,PAYMENT,3390.38,C1787765944,0.0,0.0,M2058394146,0.0,0.0,0,0
179,TRANSFER,116175.45,C642757487,0.0,0.0,C393340365,2132576.45,2248751.9,0,0
